file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,initialize/0,false,205,1,2,1,1,2,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,"handleMessage/2[org.apache.pulsar.functions.api.Record<?>,java.lang.Object]",false,109,4,5,4,1,1,1,7,1,3,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,2,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,getMetrics/0,false,233,1,2,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,"handleMessage/4[org.apache.pulsar.functions.api.Record<?>,java.lang.Object,org.apache.pulsar.functions.instance.JavaInstanceRunnable.AsyncResultConsumer,java.util.function.Consumer<java.lang.Throwable>]",false,117,7,12,6,6,10,18,62,4,4,4,18,1,1,0,3,4,1,4,0,4,0,7,0,0,1,42,1,2,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,getAndResetMetrics/0,false,225,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\instance\src\main\java\org\apache\pulsar\functions\instance\JavaInstance.java,org.apache.pulsar.functions.instance.JavaInstance,close/0,false,212,2,11,9,2,3,6,12,0,0,0,6,0,0,0,1,1,0,1,0,0,0,2,0,0,0,7,1,1,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,getProducerName/0,false,72,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,4,0,true
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,setProducerAndTriggerReadEntries/1[org.apache.pulsar.broker.service.nonpersistent.Producer<byte[]>],false,82,2,0,0,0,2,4,14,1,0,1,4,0,0,0,0,0,0,2,0,1,0,2,0,0,1,17,4,2,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,getReplicatorReadPosition/0,false,261,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,beforeTerminate/0,false,278,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,sendMessage/1[org.apache.pulsar.broker.service.nonpersistent.Entry],false,96,5,3,1,2,7,28,39,3,3,1,28,0,0,0,1,1,1,9,0,4,0,2,0,0,0,30,1,3,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,startProducer/0,false,77,0,2,2,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,disableReplicatorRead/0,false,273,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,updateRates/0,false,152,0,1,1,0,1,3,7,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,getStats/0,false,178,1,1,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,getNumberOfEntriesInBacklog/0,false,267,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,"NonPersistentReplicator/6[org.apache.pulsar.broker.service.nonpersistent.NonPersistentTopic,java.lang.String,java.lang.String,org.apache.pulsar.broker.service.BrokerService,org.apache.pulsar.broker.service.nonpersistent.PulsarClientImpl,org.apache.pulsar.broker.service.nonpersistent.PulsarAdmin]",true,58,6,3,0,3,1,8,7,0,0,6,8,1,1,0,0,0,0,0,1,1,0,0,0,0,0,12,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\service\nonpersistent\NonPersistentReplicator.java,org.apache.pulsar.broker.service.nonpersistent.NonPersistentReplicator,computeStats/0,false,161,3,3,1,2,2,5,14,1,1,0,5,0,0,0,1,0,0,0,0,7,0,1,0,0,0,16,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit$Anonymous1,"convert/2[double,org.apache.pulsar.broker.BitRateUnit]",false,44,1,5,0,5,1,1,3,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit$Anonymous1,toMegabit/1[double],false,32,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit$Anonymous1,toBit/1[double],false,24,0,0,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\BitRateUnit.java,org.apache.pulsar.broker.BitRateUnit$Anonymous1,toGigabit/1[double],false,36,0,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1,0,false
