file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdBrokerStats.java,org.apache.pulsar.admin.cli.CmdBrokerStats$CmdDumpMBeans,innerclass,6,6,0,6,2,2,0,7,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,1,0,4,0,5,0,5,2,0,0,0,38,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\main\java\org\apache\pulsar\client\impl\ProducerImpl.java,org.apache.pulsar.client.impl.ProducerImpl,class,64,86,22,64,377,4,1,386,2565,0.9570883,0.0,0.0,87,0,26,27,19,15,60,0,0,7,45,4,0,36,6,3,27,0,59,1948,126,5,118,16,22,186,71,248,48,207,6,0,6,27,658,1,56
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\auth\PortForwarder.java,org.apache.pulsar.broker.auth.PortForwarder$BackendHandler,innerclass,5,5,0,5,5,2,0,8,4,0.4,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,1,0,2,29,0,0,0,0,0,1,0,1,0,1,0,1,0,0,23,2,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\PersistentFailoverE2ETest.java,org.apache.pulsar.broker.service.PersistentFailoverE2ETest$TestConsumerStateEventListener,innerclass,2,2,0,2,5,1,0,1,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,2,0,0,22,0,0,0,2,0,1,0,4,0,3,1,0,0,0,17,10,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\client\cli\CmdConsume.java,org.apache.pulsar.client.cli.CmdConsume$SubscriptionMode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\MetaStore.java,org.apache.bookkeeper.mledger.impl.MetaStore,interface,6,24,18,6,13,1,0,1,78,0.0,0.0,0.0,13,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,97,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\impl\BundleSplitterTaskTest.java,org.apache.pulsar.broker.loadbalance.impl.BundleSplitterTaskTest,class,15,15,0,15,6,1,0,39,0,0.55,0.0,0.0,4,0,2,0,0,2,4,0,0,0,5,3,3,2,0,0,3,0,5,96,0,0,2,0,0,19,21,35,5,29,1,0,0,0,77,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\LoadReportNetworkLimitTest.java,org.apache.pulsar.broker.loadbalance.LoadReportNetworkLimitTest,class,5,5,0,5,6,3,0,13,4,0.5,0.0,0.0,4,0,3,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,1,28,0,0,0,0,0,1,13,2,2,2,1,0,0,0,28,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\namespace\NamespaceOwnershipListenerTest.java,org.apache.pulsar.broker.namespace.NamespaceOwnershipListenerTest,class,8,8,0,8,7,4,0,36,15,0.0,0.0,0.0,6,0,4,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,99,0,1,0,0,0,18,9,17,7,17,1,3,0,0,61,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\EnableReplicatedSubscriptionsIsDisabledTest.java,org.apache.pulsar.client.api.EnableReplicatedSubscriptionsIsDisabledTest,class,9,9,0,9,4,3,0,23,6,0.0,0.0,0.0,4,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,3,1,7,0,8,1,0,0,1,46,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\impl\SimpleProduceConsumeIoTest.java,org.apache.pulsar.client.impl.SimpleProduceConsumeIoTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\impl\SimpleProduceConsumeIoTest.java,org.apache.pulsar.client.impl.SimpleProduceConsumeIoTest$Anonymous2,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$1InvalidKeyReader,innerclass,2,2,0,2,2,1,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\metrics\PrometheusTextFormatUtil.java,org.apache.pulsar.broker.stats.prometheus.metrics.PrometheusTextFormatUtil,class,4,6,2,4,9,1,0,16,15,0.0,0.0,0.0,6,6,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,22,55,0,0,0,3,0,20,14,0,0,0,1,0,0,0,40,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\main\java\org\apache\pulsar\broker\stats\prometheus\PrometheusMetricsGenerator.java,org.apache.pulsar.broker.stats.prometheus.PrometheusMetricsGenerator$ResponseBuffer,innerclass,3,3,0,3,10,1,0,11,0,0.4,0.0,0.0,5,0,3,2,0,0,3,0,0,2,3,0,0,3,0,0,1,0,0,49,4,0,3,1,0,1,0,6,0,7,3,0,0,2,37,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-transaction\coordinator\src\main\java\org\apache\pulsar\transaction\coordinator\impl\TxnLogBufferedWriterMetricsStats.java,org.apache.pulsar.transaction.coordinator.impl.TxnLogBufferedWriterMetricsStats,class,8,16,8,8,8,1,3,13,9,0.7532467,0.0,0.0,7,0,6,1,0,0,6,0,0,0,22,3,0,19,0,3,22,0,7,85,1,0,0,0,0,14,18,29,1,29,1,0,0,0,194,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-proxy\src\test\java\org\apache\pulsar\proxy\server\ProxyWithJwtAuthorizationTest.java,org.apache.pulsar.proxy.server.ProxyWithJwtAuthorizationTest,class,27,28,1,27,24,2,0,101,0,0.75,0.0,0.0,10,0,3,3,2,2,7,0,0,0,14,10,0,14,0,0,11,0,5,283,1,8,1,8,0,93,26,87,11,75,1,0,0,0,169,1,16
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\java-examples\src\main\java\org\apache\pulsar\functions\api\examples\serde\CustomObjectSerde.java,org.apache.pulsar.functions.api.examples.serde.CustomObjectSerde,class,3,3,0,3,2,1,0,6,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,11,2,0,0,0,0,0,1,2,0,2,0,0,0,0,16,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\MockBrokerServiceHooks.java,org.apache.pulsar.client.api.MockBrokerServiceHooks$CommandCloseProducerHook,interface,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdPersistentTopics.java,org.apache.pulsar.admin.cli.CmdPersistentTopics$GrantPermissions,innerclass,5,5,0,5,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,8,0,1,1,4,0,0,0,0,32,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\client\cli\PulsarClientTool.java,org.apache.pulsar.client.cli.PulsarClientTool$RootParams,innerclass,6,6,0,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,10,0,0,0,0,0,28,1,7,2,8,0,0,0,0,61,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-metadata\src\test\java\org\apache\bookkeeper\replication\AuditorReplicasCheckTest.java,org.apache.bookkeeper.replication.AuditorReplicasCheckTest$TestBookKeeperAdmin,innerclass,6,6,0,6,3,2,0,7,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,2,21,1,0,1,0,0,1,0,5,0,5,1,0,0,0,26,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdPersistentTopics.java,org.apache.pulsar.admin.cli.CmdPersistentTopics$Permissions,innerclass,4,4,0,4,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,6,0,1,1,2,0,0,0,0,35,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tiered-storage\file-system\src\main\java\org\apache\bookkeeper\mledger\offload\filesystem\FileSystemLedgerOffloaderFactory.java,org.apache.bookkeeper.mledger.offload.filesystem.FileSystemLedgerOffloaderFactory,class,6,8,2,6,3,1,0,3,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\util\collections\ConcurrentLongLongPairHashMap.java,org.apache.pulsar.common.util.collections.ConcurrentLongLongPairHashMap$Builder,innerclass,2,2,0,2,8,1,0,0,14,0.75,0.0,0.0,8,0,8,0,0,0,8,0,0,0,7,0,0,0,0,7,0,0,0,40,8,0,0,0,0,0,0,14,0,7,0,0,0,0,25,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\java-examples\src\main\java\org\apache\pulsar\functions\api\examples\AvroSchemaTestFunction.java,org.apache.pulsar.functions.api.examples.AvroSchemaTestFunction,class,4,4,0,4,1,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,1,0,1,0,0,0,0,0,10,1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tests\docker-images\java-test-functions\src\main\java\org\apache\pulsar\tests\integration\io\TestByteStateSource.java,org.apache.pulsar.tests.integration.io.TestByteStateSource,class,2,2,0,2,3,1,0,6,1,0.5,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,1,1,1,0,0,1,0,3,16,1,0,0,0,0,7,1,3,1,3,0,0,0,0,21,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\main\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerFactoryImpl.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerFactoryImpl$4Result,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\client\admin\GrantTopicPermissionOptions.java,org.apache.pulsar.client.admin.GrantTopicPermissionOptions,class,3,5,2,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\schema\PrimitiveSchemaTest.java,org.apache.pulsar.client.impl.schema.PrimitiveSchemaTest,class,25,25,0,25,11,1,0,53,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,104,1,5,0,2,1,22,0,4,6,4,3,2,0,0,49,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\impl\BrokerInfoImpl.java,org.apache.pulsar.common.policies.data.impl.BrokerInfoImpl$BrokerInfoImplBuilder,innerclass,3,3,0,3,3,1,0,0,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,15,3,0,0,0,0,0,0,2,0,2,0,0,0,0,9,9,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client\src\test\java\org\apache\pulsar\client\impl\auth\oauth2\TlsClientAuthFlowTest.java,org.apache.pulsar.client.impl.auth.oauth2.TlsClientAuthFlowTest,class,3,3,0,3,1,1,0,6,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,9,0,2,0,2,1,0,0,1,17,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous4,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous3,anonymous,2,2,0,2,2,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,9,-1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\utils\src\test\java\org\apache\pulsar\functions\utils\FunctionCommonTest.java,org.apache.pulsar.functions.utils.FunctionCommonTest,class,9,9,0,9,6,1,0,37,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,108,1,0,0,0,2,10,13,14,3,14,0,12,0,0,68,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous2,anonymous,1,1,0,1,4,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous1,anonymous,1,1,0,1,4,1,0,4,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\PulsarClientException.java,org.apache.pulsar.client.api.v5.PulsarClientException$AuthorizationException,innerclass,1,1,0,1,1,5,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\service\persistent\ShadowTopicRealBkTest.java,org.apache.pulsar.broker.service.persistent.ShadowTopicRealBkTest,class,11,11,0,11,5,1,0,59,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,4,1,0,4,0,0,2,0,4,56,0,0,1,1,1,12,7,15,3,15,2,0,0,1,46,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous8,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous7,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,1
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\loadbalance\extensions\channel\models\SplitTest.java,org.apache.pulsar.broker.loadbalance.extensions.channel.models.SplitTest,class,2,2,0,2,4,1,0,7,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,0,20,0,4,0,4,0,0,0,0,20,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous6,anonymous,1,1,0,1,6,1,0,5,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,8,33,4,0,0,2,0,6,0,1,4,1,2,0,0,0,25,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\client\api\SimpleProducerConsumerTest.java,org.apache.pulsar.client.api.SimpleProducerConsumerTest$Anonymous5,anonymous,4,4,0,4,5,1,0,7,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,5,2,2,0,2,1,0,0,0,15,-1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\managed-ledger\src\test\java\org\apache\bookkeeper\mledger\impl\ManagedLedgerTest.java,org.apache.bookkeeper.mledger.impl.ManagedLedgerTest$Anonymous41$Anonymous42,anonymous,1,1,0,1,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,-1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker-common\src\main\java\org\apache\pulsar\broker\web\plugin\servlet\AdditionalServlets.java,org.apache.pulsar.broker.web.plugin.servlet.AdditionalServlets,class,9,11,2,9,14,1,0,19,0,0.5555556,0.0,0.0,3,1,3,0,0,0,3,0,0,0,6,5,0,6,0,0,6,0,0,60,4,1,7,1,0,14,1,18,2,15,3,0,0,0,62,1,2
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-tools\src\main\java\org\apache\pulsar\admin\cli\CmdNamespaceIsolationPolicy.java,org.apache.pulsar.admin.cli.CmdNamespaceIsolationPolicy$SetPolicy,innerclass,7,7,0,7,1,2,0,4,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,8,0,0,8,0,0,0,0,0,14,0,0,0,0,0,37,0,2,3,9,0,0,0,0,107,2,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\tiered-storage\jcloud\src\test\java\org\apache\bookkeeper\mledger\offload\jcloud\impl\BlockAwareSegmentInputStreamTest.java,org.apache.bookkeeper.mledger.offload.jcloud.impl.BlockAwareSegmentInputStreamTest,class,13,13,0,13,47,1,0,36,45,1.0,0.0,0.0,10,1,10,0,0,0,10,0,0,0,1,1,0,1,0,0,1,0,52,588,1,12,2,5,22,12,239,190,68,169,4,0,3,10,99,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-testclient\src\main\java\org\apache\pulsar\testclient\CmdGenerateDocumentation.java,org.apache.pulsar.testclient.CmdGenerateDocumentation,class,16,19,3,16,13,2,0,34,8,0.70000005,0.0,0.0,5,3,4,1,0,0,4,0,0,0,2,0,0,1,0,1,0,0,3,63,5,3,5,0,0,32,5,11,0,14,2,0,0,2,44,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin-api\src\main\java\org\apache\pulsar\common\policies\data\ScalableTopicMetadata.java,org.apache.pulsar.common.policies.data.ScalableTopicMetadata,class,8,10,2,8,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,1,33,0,0,0,0,0,0,0,2,0,5,0,0,2,0,70,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api\src\main\java\org\apache\pulsar\client\internal\ReflectionUtils.java,org.apache.pulsar.client.internal.ReflectionUtils,class,5,7,2,5,11,1,0,9,6,0.0,0.0,0.0,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,5,53,5,0,0,5,0,1,0,3,0,3,3,0,1,0,32,0,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-api-v5\src\main\java\org\apache\pulsar\client\api\v5\PulsarClientException.java,org.apache.pulsar.client.api.v5.PulsarClientException$ConnectException,innerclass,1,1,0,1,2,5,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\main\java\org\apache\pulsar\common\tls\SubjectName.java,org.apache.pulsar.common.tls.SubjectName,class,2,4,2,2,2,1,0,0,0,0.5,0.0,0.0,2,2,0,0,0,2,2,0,0,0,4,2,0,2,0,2,4,0,0,12,2,0,0,0,0,0,2,2,0,4,0,0,0,0,10,16,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-client-admin\src\test\java\org\apache\pulsar\client\admin\internal\http\AsyncHttpConnectorSocks5Test.java,org.apache.pulsar.client.admin.internal.http.AsyncHttpConnectorSocks5Test,class,9,10,1,9,8,1,0,29,28,0.0,0.0,0.0,8,1,7,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,16,93,1,0,0,1,0,21,11,23,0,23,1,0,0,0,143,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\test\java\org\apache\pulsar\common\api\raw\RawMessageImplTest.java,org.apache.pulsar.common.api.raw.RawMessageImplTest,class,7,7,0,7,4,1,0,20,4,0.5,0.0,0.0,4,0,4,0,0,0,4,0,0,0,5,5,0,5,0,0,5,0,5,61,0,0,0,0,0,15,17,20,0,20,0,0,0,0,58,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-common\src\test\java\org\apache\pulsar\common\policies\data\LocalPolicesTest.java,org.apache.pulsar.common.policies.data.LocalPolicesTest,class,6,6,0,6,4,1,0,18,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,65,0,1,0,0,0,6,5,28,3,19,1,0,1,0,38,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-functions\api-java\src\main\java\org\apache\pulsar\functions\api\BaseContext.java,org.apache.pulsar.functions.api.BaseContext,interface,6,24,18,6,22,1,0,0,231,0.0,0.0,0.0,22,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,4,0,0,0,0,0,0,0,0,136,1,0
C:\Users\ismak\Documents\GitHub\relation_test_code_smell_ML\dataset\projects\pulsar\pulsar-broker\src\test\java\org\apache\pulsar\broker\auth\AuthenticationServiceTest.java,org.apache.pulsar.broker.auth.AuthenticationServiceTest$MockHttpAuthenticationProvider,innerclass,8,8,0,8,12,1,0,5,21,0.0,0.0,0.0,7,0,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,4,0,0,10,3,4,0,4,2,1,0,0,35,9,0
